City,Population
Caserío La Losilla,
Orillares,
Hinojar del Rey,
Valdeavellano de Ucero,
Casa Olivos,
Anguix,
Armariz,
Casares de Arbas,
El Grao,
La Agracea,
Caserío Terrones,
Pedraja de San Esteban,
San Miguel de Escalada,
Alhama,
Cambrils,23833
Cañada Rosal,
Pena da Nogueira,
Isabela,
Cortijada Ferrerías,
La Adrada,
La Cañadilla,
Añorbe,
Barrio La Canda,
Hinojal de Ríopisuerga,
El Verduzal,
La Muela,
La Hiruela,
Población de Arreba,
Pueblo Nuevo,
Villadecanes,
Parbayón,
Real,
Villalba,
Toro,
Torre-Cardela,
Alcudia de Veo,
Zubialde,
Beseño,
Caserío de Lobrosan,
Bustriguado,
Teno,
El Coisal,
Montenegro de Cameros,
Las Puentes,
Las Quintanillas,
Fuensaldaña,
Villalobos,
Samper,
Los Pozos,
Pielagas,
Rodiles,
Pondal,
Caserío el Perelló,
Gutiolo,
Isla de Canela,
Los Tojos,
Matalbaniega,
La Alquería y Valcasao,
La Haza Mora,
Fofe,
Higueruelas,
La Cenia,
La Sagrera,
La Aljorra,
Santa Marina de Torre,
Seijas,
San Miguel de Montefurado,
Rebordondo,
Relloso,
Sabuguido,
Casa Blanca,
Abecia,
Alday,
Berán,
Cortijos de Linarejos,
Binacua,
San Sebastian,
Presa,
Casillas de Morales,
Hospital,
Caserío Cañada de Maiblasco,
Barriada El Campillo,
Sequeiro,
Sindrán,
Pinillos,
Villamarciel,
Zubero,
San Juan de Balps,
San Miguel de Culera,
Ríofrío,
Sanfins,
Los Huertos,
Hurtumpascual,
Niño Perdido,
Peliceira,
Los Charcos,
La Granada de Río Tinto,
Moral de Órbigo,
Pitilias,
Planolas,
Santa-María de Nieva,
Artiturri,
Aspay,
Cal,
Camporrells,
La Canal,
La Lomba,
Caserío Mosén Juan,
Carteire,
Villar de Ordelles,
Estación de Los Valles,
Hontanares,
Retes de Llanteno,
El Pilar y Provincias,
Caserío Portús,
Caserío Taragudo,
Lumpiaque,
Maciascoque,
Mas del Cap del Barranc,
Fuencaliente de Medinaceli,
Galende,
Hoyos,
Férez,
La Sota,
Concilio,
Rupit,
San Asenjo,
Urquizuarán,
Caserío La Lobera,
Matalebreras,
Villorobe,
Fuentestrún,
El Cortijo de los Olivos,
Cha,
Las Viñas,
La Zahora,
Lombera,
Cerro Muriano,
María de la Salud,
Mioú,
Fuente la Lancha,
Godejal,
Irijo,
Llert,
Lusio,
Cortijo del Moral,
Codoseda,
Estiche,
Fontanales,
La Tejera,
El Fresno,
Iruña,
Cortijo Las Yeguas,
Dehesilla de Guzmán,
Ures de Medinaceli,
Vilaboa,
San Féliz de la Valdería,
Zubillaga,
Villagatón,
Villaproviano,
Agrón,
Uriz,
Campillejo,
Aldehuela,
Caserío Los Castillos,
Fontiveros,
Torres del Obispo,
Tosa,
Suils,
Beas,
Buimanco,
Villaverde de la Abadía,
San Quintín de Puigrodón,
Valverde de Gonzaliáñez,
Portela de Portomourisco,
Florida de Liébana,
Caserío Centenil,
Barroeta,
Sobrado,
Brañella,
Cabruñana,
Candeal,
Carmona,
Casa Grande,
Guasa,
Hombrados,
Pastrana,
Peleas de Abajo,
Pontón,
Llavorsí,
Navardiz,
Huarte,
Huertecillas,
Huérteles,
La Ampuyenta,
Regueiro,
Enjames,
Ermita y Casas de la Alcoraya,
Espinosa del Camino,
Láncara,
La Red,
Meder,
Lequerica,
Nigüelas,
Sant Sebastiá de Montmajor,
San Pedro,
Zuraurre de Ciga,
Picones,
Fuentes de Magaña,
Cueva de la Mora,
Esáin,
Ciudadela,
Villoslada de Cameros,
San Fernanando,
Barrio de las Minas,
Agra,
Fuenfría,
Fuentemolinos,
Goldáraz,
Botiolas,
Rodical,
San Bernardino,
Caserío Huenes,
Corcoya,
Casa Cortijo de los Gitanos,
El Porcal,
Castejón de Sos,
Buspaulin,
Villayuda,
Puebla Larga,
Royuela,
Nalda,
San Vincente de la Sonsierra,
Senmanat,
Villalbilla de Gumiel,
Villauje,
La Estrada,
Guzmán,
Caserío Los Arcos,
Caserío Terre,
Castillo Barués,
Castrohinojo,
Ferreros,
Laraño,
Sierra Alhamilla,
Aznalcóllar,
Fuenterrabía,
Tendal,
Tremedal,
Sas de Arriba,
Oteruelo de la Valduerna,
Riudarenas,
San Antonio Abad,
San Cristóbal de Entreviñas,
Llendellana,
Mañaria,
Caseríos Mina Caridad,
Arguebanes,
Beruete,
Montaña Hendida,
La Olmedilla,
Lodero,
Casas de Galindo,
Cuesta de Galifa,
Caserío Almoguera,
Caserío El Pozo del Cabo,
Barrasa,
Barrio Santa Ana,
Alborea,
San Ciprían de Rubiales,
Mina Caridad,
San Martín de Lodón,
Padilla de Hita,
Mosteiros,
Mudelos,
Puente Duero,
Raíces,
San Juan de Énova,
El Arroyo de Verdelecho,
Cortijada Las Cunas,
Báscones de Ebro,
Caserío Reiguero de Poniente,
Dudagoitia,
Peñalver,
Valdecolmenas de Arriba,
Casas Hoya del Colmillo,
Aneto,
Antas,
Cuevas Carramaiza,
Canaval,
Cardejón,
Bonete,
Aldea de Arango,
Colonia de Santa Eulalia,
Pradillo,
Sellés,
Setenil,
Caserío Las Brevas,
Perlín,
La Serna,
Jarafe,
Llares,
San Cucufate,
Caserío Las Murtas,
Masdenverge,
Las Pilas,
Valladolid,315859
Morgaondo,
San Acisclo de Colltort,
Caserío Navares,
Ríomalo de Arriba,
Los Arroyos,
Lamasapín,
Miravet,
Caserío La Torre,
Abiegos,
Cortijada Sierra,
La Torre de Esteban Hambrán,
Grolos,
Olquina,
Araduenga,
Muñogalindo,
Oreja,
Osona,
Los Higuerales,
Rececende,
San Cristóbal,
Godón,
Monteobscuro,
Uleila,
Poveda,
Mazoy,
Término,
Casas Molino Derribao,
Caserío Llácova,
Santo Domingo de Miranda,
Almendral,
Antrialgo,
Arroyomuerto,
Ayaz,
Bares,
Alberuela de Tubo,
Cabanas Antiguas,
Cajís,
Berninches,
Bestué,
Bóveda de la Ribera,
Caserío Los Serranos,
Andoain,13961
Barrial,
Alcazarejos,
Castrojeriz,
Carbonera de Frentes,
Villalpape,
Rucandio,
Alameda Vieja,
Albagés,
Albolleque,
El Torrazo,
Lazo,
Espinavesa,
Haedillo,
Campoamor,
Casa Casicas,
La Acebosa,
Caserío Las Molineras,
Caserío Los Rocamoras de Murada,
Cortijo Carnicabra,
Dehesa Posadillas,
El Chaparral,
El Convento,
Garínoain,
Herguijuela de Ciudad Rodrigo,
Castillo de Garcimuñoz,
Allende,
Sillero,
Ribeiro,
Huecas,
Joibán,
Santa Cruz de Yanguas,
Rusadir,
Candás,
Barriosuso,
Los Arévalos,
Oto,
Rocallaura,
Caserío Las Pedreñas,
Caucelos,
Cervatos de la Cueza,
Becedas,
Campo Arcís,
Alecanadre,
Sant Juliá Sasorba,
Lende forno,
Piedrahita,
Santa Cruz de Alhama,
Pesquera de Ebro,
Puebla de Bolíbar,
Valoria de Aguilar,
Velilla,
Villanueva de la Vera,
Ruidecaña,
Saldaña,
Zorita,
Santiago de Cerredo,
Lieñas,
Los Yesos,
Palleirós,
Toca,
Fontecavada,
Cornanda,
Oblanca,
Miñagón,
Ortigueira,
Monterde de Albarracín,
La Portera,
San Quírico de Besora,
Santa Comba,10896
Sariego,
Villamarco,
Tejares,
Castillo de los Infantes,
Catí,
Alcaraz de San Juan,
Celis,
Bañuegues,
Abadín,
Ambroz,
Arada,
San Martín de Galvarín,
Ateca,
Casas de Penén de Albosa,
Las Cávilas,
Forma,
Muiña,
Pleitas,
Cibanal,
Codesos,
La Rambla y Condesa,
Castillon de Villamatefa,
Cortijo Coto de Murillo,
Corvelle,
Negueira,
Ojén,
Marzá,
Casas La Bodegueta,
Caserío Blanca,
Caserío Dársena,
Arzoá,
Barriada Las Cuevas de María,
Barrio El Perchel,
Broza,
Barrio San José,
Estopiñán,
Minaya,
Lugar de Arriba,
La Quintana,
Matiena,
La Rebollada,
Obanza,
San Cristóbal de la Cuesta,
Castrillo de Cabrera,
Cortijada Los Góngoras,
Menarguéns,
Ilárduya,
Compludo,
Caserío El Saler,
Puerto de Gran Tarajal,
Grisuela,
Mas del Calalá,
La Escurría,
Valdefinjas,
San Lorenzo de la Muga,
San Luis de Sabinillas,
Villasuso,
Vallromanas,
Somosaguas,
Albelda,
Aratz-Machinventa,
Vilach,
Villagonzalo de Tormes,
Sotragero,
Toral,
Villamiel de Muñó,
Valtiendas,
Villabol de Abajo,
Vall de Almonacid,
Otero,
Puebla de Albortón,
Galizano,
Ocejo,
Dor,
Santo Tomás de las Ollas,
Segoviela,
Villagarcía del Llano,
Majadas,
Valdealgorfa,
Urrutia,
San Martín,
Los Pastores,
Las Lomas de Lastón,
Aldea Moret,
Casa de la Tercia,
Barahona de Fresno,
Padrones,
Quinzano,
Rebollar,
Gañinas,
Sarrión,
Las Torres de Aliste,
Cuenca,
Benabarre,
Bolea,
El Gánigo,
Navarredonda,
Ola,
Palacios de Corneja,
Cuclillos,
Hoya-Gonzalo,
Las Torres,
Val de Caínzo,
Vegas de Matute,
Cervera,
Corvillones,
Boada de Villadiego,
Abeo,
Aldemuz,
Bustiello de Paredes,
Casa Mariola,
Serrato,
Zorita del Páramo,
Ures de Medina,
Quintanilla,
Erenchun,
Villaseca Bajera,
Peregrina,
Las Ermitas,
Mediona,
Lentellais,
Olarra,
Valdesamario,
Retuerta,
Caserío San Bernardino,
Vilaugín,
Traslavilla,
Mata de Alcántara,
Zuasti,
Mansilla de Burgos,
Balboa,
Ruanes,
Villar del Pozo,
Villares,
Pego,
Merlán,
Cuevas de Luna,
Gobernador,
Goltar,
Navas del Selpillar,
Fresnedo,
Griñón,
Illaso,
Lastras de Cuéllar,
Cofiñal,
Cortijada El Soto,
Casas Cazalla,
Barja,
Santo Domingo de la Calzada,
Virgen de Gracia y Pandozales,
Tiñana,
Tresfuentes,
Ubriendes,
San Martín de las Ollas,
San Miguel,
Santa Cruz de Tenerife,193852
Fuentelcésped,
Pozuelo del Rey,
Tabernas,
Toldanos,
Sotos de Sepúlveda,
Tardad,
Castillo de Locubín,
Portocelo,
Cortijo Palacio Quemado,
Barrio de Ambasaguas,
Barués,
Canet lo Roig,
El Puerto,
Castilruiz,
Chamín do Medio,
San Martín de Valdeiglesias,
Cerro Hernando,
Anento,
Cuarte,
Escarabajosa,
Caserío Arias,
Caserío Fuente Amarga,
Anzo,
Arcos de la Polvorosa,
Artica,
Arzubiaga,
Asín de Brote,
Asó-Veral,
Asturianos,
Barrio Las Casetas Oliveró,
Casa Palacio Torre Tallada,
Caserío Castillo de Aldovea,
Abegondo,
Albatana,
Camaleño,
Barrio Vista Harmosa,
Bellprat,
Benés,
Biosca,
Viana del Bollo,
Virgen de Gracia,
Socil,
Caserío Los Vargas,
Ordovaga,
La Aspilla,
Grillero,
Monjos,
Lagarejos de la Carballeda,
La Huerta del Obispo,
Gallegos del Campo,
Caserío La Corchuela,
Pedrosa del Príncipe,
Tous,
Utrera de la Encomienda,
Puentevea,
Román,
San Bartolomé del Grau,
Llantrales,
Los Rizos,
San Francesch,
Santa María del Monte de Cea,
Santa María,
Venta del Fraile,
Mélida,
Las Moreras,
Malanquilla,
Jacébanes,
La Ribera Alta,
Jiesta,
Chauchina,
Ciaño,
Escucha,
Muros,
Rubí,66084
Villamorey,
El Puig,
La Cormana,
Mazagatos,
La Pola de Gordón,
Ciruelos,
Rosal,
Cortijada El Almicerán,
Torre-Alta,
Caserío Pago Dulce,
Oliveira,
Paúles,
El Sardinero,
Mier,
El Pamporcillo,
El Raso,
La Llamera,
El Pocico,
El Valle,
Franco,
Collazos de Boedo,
Cortijada Los Peralejos,
Cortijos de las Cañadas,
El Cardiel,
Cañada Juncosa,
San Borondón,
Goyos,
Membrillo Alto,
Montferri,
Matarredonda,
Pajares,
Las Adelfas,
Purchil,
Riatas,
Cortijada de Doña Ana,
Caserío de Las Antillas,
Caserío El Raal,
Bodurria,
Minas de la Reunion,
Zeneta,
Casas Las Juntas,
Caserío El Calvario,
Campuzano,
Casa Caballos,
Berrueño,
Adrall,
Allendelagua,
Arriaga,
Castro de Limés,
Allonca,
Cocaño,
Ermita y Torreón de Cuadros,
Fariza,
Gesteda,
Coca de Alba,
Edrada,
Hormiguera,
Caserío La Barceloneta,
Caserío Pedrollén,
Santa Columba,
Pedralba,
Jubiles,
Barrio El Puntal,
Jadú,
Bestar,
Caixás,
Cantoral,
La Alquería,
San Román de la Vega,
Torreorgaz,
Villaoliva,
Caserío Berbe-Bajo,
Caserío Los Castillejos,
Guildeiros,
Illas,
Las Casas,
Las Poblas,
La Cañada de Cañepla,
Sant Joan las Fonts,
Mozaga,
Ocejo de la Peña,
Santa Coloma,
Marazovel,
Rosales,
Pernús,
Pradenilla,
Premoño,
Minas de las Morras de Cuzna,
Minas de las Pedreras,
Vilamaniscle,
Nuestra Señora de la Piedad,
Otilla,
Pajares de la Laguna,
Partaloa,
San Martín del Bas,
Los Paredes de Roche,
Mañón,
La Rúa,
Puigvert de Agramunt,
Piñera,
Porto,
Posada,
Melicena,
Pío,
Vedra,
Villar de Bergame,
Ferreiros,
Caserío La Jámula,
Jorba,
La Cagioja,
Caserío El Cantón,
Caserío La Yunquera,
Gargantilla,
Barañáin,22264
Bernia,
Villarín,
Cueli,
Apeadero de Los Molinos-Guadarrama,
Bustabarnego,
La Zarza,
Los Arcos,
Nohales,
Caserío Cerro Hernando,
Caserío Marisparza,
Cifuentes de Rueda,
Cortijada Peguerillas,
Las Cabezas San Juan,
Las Huertas,
Latas,
Folgoso de la Carballeda,
Parada de Monte,
Gormach,
Obe,
Castropodame,
Gotarrendura,
Casas Huerto Serratella,
Los Barrios,
Secastilla,
Barrio Benicull,
Arquillos,
Busmarzo,
Cabo de Palos,
Casa de Vela Gómez,
Casa Labor El Rodón,
Barrio La Estación,
Caserío San Miguel de Asperones,
Casa de La Acequilla,
Cortijo del Donadio,
Cotaredo,
Domiz,
La Blava,
La Nave,
Tosas,
Alcázar del Rey,
Aldealpozo,
Alicante,
Aramunt,
Caserío Los Cortijillos,
Cenicero,
Carrión y Dueñas de Medina,
Casa Colorada,
Casa Malagón,
Casas de Don Pedro,
Berdeogas,
Borjas Blancas,
Goyerri,
Malpica de Bergantiños,
El Tarajal,
Jimena de la Frontera,
Lafamelga,
Caserío La Flecha,
Macotera,
Cox,
Cripán,
Fornalutx,
Las Rozas de Madrid,70110
Puebla de Arenoso,
Los Lozanos,
Cortijo Palomo,
Vilaoscura,
Villapedre,
Torre del Rico,
Casdenodres,
Buenafuente del Sistal,
Adrada de Haza,
Aguiló,
Caserío Masarbonés,
Caserío San Martín de Centellas,
Espluga,
Niñodaguía,
Noharre,
Ousón,
Fuente el Saz,
Hospital de Órbigo,
Burlada,
Mazuela,
Echevarria,
Gebas,
Loentia,
Porquera,
La Alberca,
Caserío El Bermejo,
Cijuela,
Cortijo de la Cordillera,
Dosaiqua,
Abadengo de Torío,
Castellet,
Carranque,
Casa La Vega,
Casas del Río,
Talarén,
Aramil de Arriba,
Vallensana,
Lierta,
Los Hernández,
Mas de las Barracas,
Rambla Seca,
Caserío Coto Capitán,
Masía de Gargán,
San Julián de Basa,
Villaestrofe,
Gózquez de Arriba,
Bidueiras,
Tablizo,
Beas de Segura,
Aldea Blanca,
Cabanes,
Cardelle,
Caserío Ceja,
Santiago del Campo,
Tíjola,
San Esteban de Palautordera,
Vega,
Soutomorille,
Villaverde-Peñahorada,
Irujo,
Luco del Giloca,
Celas,
La Carrasca,
Casabermeja,
Ceacal,
Herguijuela de la Sierra,
Mallolís,
El Cañal,
El Oso,
La Red de Valdetuéjar,
Colomera,
Cortijada Los Rojas,
Ulula de Castro,
Urturi,
Caserío La Mata de Bolaimí,
Masdavall,
Jeres del Marquesado,
Fresneda,
Cortijos de Payer,
Chorente,
Arnoso,
Bezanes,
El Cepero,
Tetir,
Espasa,
Torrefiel,
Igal,
La Monzora,
Cheis,
Cortijada La Alhondiguilla,
Todolella,
Viones,
Arrietas,
Romaris,
Nantín,
La Cuesta,
Las Gorgollitas,
Roncal,
Salto de Villalba,
Escaleruela,
Espina de Tremor,
Nieves,
Paulejas,
Porto Pi,
San Lorenzo de la Parrilla,
Caserío Las Parideras,
Talavera de la Reina,82704
Valdecaballero,
La Ramera,
Molino del Chicamo,
Moncayo,
Mozodiel,
Navas del Modrono,
San Lorenzo,
Valencia de Ventoso,
Nachitua,
La Dehesa del Val,
Saidres,
Apérregui,
Arangocillo,
Bergondo,
Santa Marina del Sil,
Segovia,
Villalangua,
Valle Moro,
Vera de Erque,
Viforcos,
Langreo,45071
La Portela,
Lomito Fragoso y Honduras,
Espiñoso,
Fiz de Rozas,
Goizueta,
Montemolín,
Muros,10252
Ocón de Villafranca,
Oiras,
Padraira,
Pajares,
Lumias,
Guardiola,
Herreros de Salvatierra,
Huerta de Abajo,
Pinyana,
Valtierra de Ríopisuerga,
Vilaller,
Villalómez,
Soto de Rey,
Escané,
Isongo,
Concud,
Corral-Rubio,
La Perdoma,
Agua del Pilar,
Cenizate,
Ayuela,
Orós Bajo,
Paradiña,
Magdalena de Castro,
La Estación Veredas,
Rozadas,
Gámiz,
San Justo Desvern,
Las Quintanas,
Benavent de Lérida,
Caserío Los Caños,
Cerulleda,
Mar,
Matallana de Valmadrigal,
Moralet,
Hontanares de Eresma,
Leiriella,
Los Jarales,
El Invernal,
Estaronillo,
Estoupelo,
Fregeneda,
Villabáñez,
Justanes,
Arizala,
Artedo,
Baños de Tajo,
Vejo,
Viladomíu Nova,
Villimar,
Vilortolí,
San Adrián de Juarros,
San Andrés y Sauces,
San Isidro,
Villahizán de Treviña,
Tábara,
Tenebróno,
Hinojosa del Duque,
Para,
Porrao,
Sangreña,
Villafría,
Anás,
Santa Tecla,
Perafita,
Pereje,
Salvatierra,
San Esteban de Gormaz,
Villapresente,
Nieva,
Tordesillas,
Chiva,
Hoz de Jaca,
Villafranca de los Barros,12442
Villares de Órbigo,
Limanes,
San Miguel de Bernúy,
Temisas,
Valcuende,
Villa de Moros,
Villarejo del Valle,
Playa Blanca,
Premiá del Mar,
Caneja,
Trabazos,
Tulebras,
Valsoredo,
Villa de la Orotava,
Andorra,
Arenales,
Almeida,
Ventas de Alcolea,
Vistahermosa,
Vall de Santa Creu,
Santa Margarita,
Aluenda,
Cortijada Los Jarales,
Outón,
Cañedo,
La Carrera,
Casas Rincón del Cerezo,
Abajo,
Agüis,
Couces,
Buenavista,
Prío,
Olías del Rey,
Tagarrosa,
Tortuero,
Romanones,
Lo Jorge,
Marimingo,
San Ferreol,
San Martín del Agostedo,
San Pedro de Bogo,
Santa Coloma de Cervelló,
Viladomonte,
Periana,
Zaballa,
Trias,
Puebla de la Calzada,
Viro,
Vitiriz,
Sienes,
Sigüenza,
Letosa,
Benizalón,
Navianos de la Vega,
Ollés,
Ortiguero,
San Miguel de Pedroso,
Los Duques,
Los Riveroles,
Marantes,
Roca,
Prebello,
Otiñar,
Tahal,
Teifaros,
Valdeperdices,
Saleres,
Salto de Millares,
San Sadurní de Noya,
Santa Cubicia,
Rabal,
Rapariegos,
Relleu,
Villaescusa de las Torres,
Piedraescrita,
Sardón de los Álamos,
Lloret de Mar,23009
Moñeca,
Fontoria,
Cinco Villas,
Armea,
Arrízala,
Atapuerca,
Brazuelo,
Cabrillas,
Socovos,
Caserío Aljibes,
Caserío Ventas de Alcolea,
Caserío Villar del Rey,
Cabanamoura,
Carbajales de la Encomienda,
Dosbarrios,
Zalamea,
El Pozo del Cabo,
Fabares,
Lardiés,
Los Enriques,
Mora de Ebro,
Negrilla de Palencia,
Represa del Condado,
Beniaján,
Honrubia de la Cuesta,
Clamosa,
Escober,
Caserío Fuenterroble de Abajo,
Casasola de Rueda,
Casas Pago de Escuchagranos,
Los Gabatos,
Hoya del Cerco,
Zarandona,
Vilaplana,
Algezares,
Barrio Los Masecicos,
Alcornocalejo,
Benia,
Santa María de Meyá,
Vallderroures,
Villaobispo,
Motos,
Muñecas,
San Esteban,
Valmeo,
Zorrilla,
Sorbeira,
Terre,
Vega de Rengos,
Vilartatín,
Pozón,
Monda,
Carramiguel,
Ascó,
Barahona,
Azucaica,
Caserío Villarejo,
Moron,
Torrecilla,
San Román de la Cuba,
Cortijo Gallicanta,
Sarasa,
Salinillas de Bureba,
Sambenet Alto,
San Felices de Castillería,
San Miguel de Aras,
Santa Creu del Jutglar,
La Noria,
Carrascosa de Arriba,
Valencia de Areo,
Zaramillo,
Caserío Albir,
Caserío El Arroyo Franco y Estella,
Aldeaseca de Alba,
Amarela,
Olave,
Pasajes,
Taibique,
Puerto de San Vicente,
Riudecols,
Los Agustines,
Martín,
Sanguiñeda,
San Martín de Semproniana,
Venta del Llano,
Puebla de Vallés,
Soto de los Infantes,
Villel,
Caserío Atalaya,
Balzáin,
Buscabrero,
Casa el Caracolero,
Abalcisqueta,
Ciudad Real,64625
Cortijada Los Arcos,
La Hoya del Cambrón,
Lastrilla,
Los Vidales,
Incedo,
Los Masecicos,
Narros de Saldueña,
Los Barrios de Luna,
Mansilla de la Sierra,
Rasquera,
Galar,
Guernica,
Caserío Llano de la Torre,
Caserío Lo de la Vieja,
Navaescurial,
Valdescapa,
Quintanas de Gormaz,
Rada,
Romanyá de la Selva,
Vegalatrave,
Moimenta,
Perlora,
Llerona,
Estrada,
Escobar de Polendos,
Eslida,
Cajol,
Goya,
Güimar,16772
El Campillo,
Jrobe,
Chorrillo,
Cortijada La Hojilla,
Calarillo,
Fuencaliente de Lucio,
Gilet,
Calañas,
Gavilán,
Madrigueras,
Caserío Casas de Hipólito,
Gamones,
Aldeanueva de Figueroa,
Bustillo de la Vega,
Cortijada Las Orillas,
Casa Bruñel Alto,
El Toyo,
La Amarguilla,
Solmayor,
Somballe,
Bascoy,
Caserío El Artuñedo,
Caserío Marzagón,
La Pesquera,
Mas Vilahut,
Herada,
Bañeras,
Barrio Escalonilla,
Albaida,
Los Tremellos,
Leiguarda,
La Erica,
Las Casas,
Caserío Torre-Peones,
Jimena,
La Sacristía,
Monasterio,
Palmon,
Caserío Los Alfasos,
Cortijada La Cueva del Pájaro,
Baños de Archena,
Caserío Siscar,
Cervera,
El Puche,
Carrasco,
Casaquemada,
Vehinat de Lliors,
Caserío de la Choza,
Caserío El Espinillo,
Caserío El Ferriol,
Busantiane,
Cañada,
Barriopalacio,
Rabanales,
San Román de Hornija,
Vilvis,
Meirama,
Mena,
Mugia,
Narrillos de San Leonardo,
Polvillar,
El Chopillo,
Caserío La Garza,
Cortijo de Arriba,
Covielles,
Torrecilla de la Abadesa,
Trabadelo,
Traid,
Monfrontino,
Nafría de Ucero,
San Miguel del Río,
Santa Ana,
Louriño,
Petán,
Prados,
Berdejo,
Ledesma de Soria,
Noáin,
Teresa de Cofrontes,
San Martin de Villarino de Conso,
Porqueira,
Villaturiel,
Prúit,
Villalta,
El Carrizal,
Villar de Moros,
Lens,
Las Negras,
Escombreras,
Folgueirúa,
Jimera de Líbar,
La Aulaga,
Apózaga,
Caserío Dehesa de Cordovilla,
Sadernas,
Cozuelos de Ojeda,
Caserío Vertientes Altas,
Iglesia,
Caserío El Marchal,
Ovejuela,
Casas Masía de Benicabó,
Tolivia,
Pradoluengo,
Caserío Los Lozanos,
Castrillo de Valdelomar,
Castelán,
Arama,
Cembaráin,
Central de Navallar,
Cortijada Los Agustines,
Monasterio de Rodilla,
Granda,
Hoyas de Orcheta,
Muñico,
Montejo de Liceras,
Ampolla,
Casa Rabosa,
Belver de los Montes,
Caserío de Espiells,
Caserío El Puerto,
Caserío Fuente Vera,
Cogoyo,
Cortalaviña,
Cortegana,
Lanzahita,
La Rabia,
La Riba de Valdelucio,
Las Heras,
Las Matanzas,
La Torre,
Lo de la Vieja,
Los Escullos,
Gondariño,
Grandallana,
Manises,27420
La Gloria,
El Cuervo,
Balbacienta,
Ambingue,
Cortijo de Tortas,
El Vivar de Fuentidueña,
Caserío Las Casas de Nuevo,
Castrocontrigo,
Magarín,
Gabia Chica,
Goyerria,
Estacar de la Duquesa,
La Rajita,
Las Uces,
Monleras,
Caserío Casa Balde,
Caserío La Colonia,
Caserío Poyotello,
Ceide y Orrios,
Cerralbo,
Buera,
Campos de Vila,
Cantabrana,
Carballás,
Aguasmestas,
Albijoy,
Almirez,
Asperelo,
Bando,
Beráscola,
Rillo,
Sagüés,
Los Cachimanes,
Masia de Asensio,
Orrea,
Villanueva de Lorenzana,
Los Sauces,
Mas de Guardamar de Dalt,
Mogobio,
Moratalla,
Cuevas,
Valhermosa,
Bergüenda,
Santiago del Collado,
Zollo,
Cótar,
Estarón,
Villarmuerto,
Corbera Baja,
Correcillas,
Bagá,
Villoría,
Santa Cruz de Nogueras,
Nobarre,
Torneros de Bernesga,
Aranda de Duero,30326
Aldea de San Miguel,
Aldea de Trujillo,
Bobadilla Pueblo,
Caserío Los Morcillos,
Alcaidén,
Briñas,
Terelle,
Totoreos,
Valle Blanco,
Bernagoitia,
Villanaoscura,
Sant Pau d'Ordal,
Simes,
Almoradí,16415
Hoya de Pineda,
La Llagosta,13012
Quintanaortuño,
Sanín,
Valencia de Aneu,
Gundriz,
Igualeja,
Mondreganes,
Puerto Hondo,
Caserío Reculo,
Ciérvana,
Asemendi,
Fresno,
Hontoria,
Casa de Delgado,
Benamejí,
Biscaya,
Arróyabe,
Derroñadas,
Nin,
Llaviá,
SAnta Susana de Peralta,
Sardiñeiro,
El Cadabal,
Loscorrales,
Arahal,18847
Astell,
Llamaoscura Cerámica,
San Pedro,
Sant Climent del Llobregat,
Sierra de los Blancos,
Villagarcía,
Cueva de Manzanedo,
Calabrez,
Cendejas de en Medio,
Alíns,
La Canonja,
Ríomadera,
Huérmeces,
Meñaca,
Alcaracejos,
Jaunsaras,
Golmés,
Torre de Valdea,
Dehesa de Cordovilla,
Cerviá de Ter,
Las Delgadas,
Cobatillas,
Colonia Iturraldi,
Valencia de la Encomienda,
Baeza,15149
Rourell,
Tajace de Abajo,
Gamecho,
Haedo,
Madridejos,11743
Esperanza,
Burguillos,
Caserío Cuesta de Galifa,
Caserío Llano del Beal,
Castañal,
Barrio Torrejón,
Cabanas,
Carreña de Cabrales,
Los Lorentes,
Navahermosa de Corneja,
San Lorenzo del Escorial,
Sales,
San Andrés de Montearados,
Tazona,
Marrón,
Torrelapaja,
Usanos,
Veneguera,
Soneja,
Audanzas,
Bao,
Ferroy,
Cures,
Fuente el Olmo,
Barrio Los Montoyos,
Courel,
Caserío La Bermeja,
Los Cabos,
Puente,
Germar,
Caserío Palomar,
Caserío Almudena,
Caserío Los López,
Alcanadro,
Cabezo,
Cacicedo,
Crivillén,
Casa de Quintana,
Caserío Vilanoveta,
Chamusiños,
Manjarín,
Huarte-Araquil,
Concabella,
Medellín,
Bacáicoa,
Almadrones,
Herreros,
Jaramillo,
Boceguillas,
Caserío Los Olmos,
El Collado,
Gamonal,
Cornellá de Terri,
Valdelagua,
Rabanera,
El Terreno,
Cezura,
Cucho,
Nava de Arévalo,
Pozuelo de Calatrava,
Caserío Balbaina,
Los Tocinillos,
Lumajo,
Villanueva,
Aldea de Arriba,
Barrio,
Caserío Hoz de Arriba,
Villar de Donas,
Caserío del Teatino,
El Pedrosillo,
Galindo y Perahuy,
Peñas de San Pedro,
Cortijo de Charco,
Pueblonuevo del Terrible,
La Frecha,
Minas del Quinto del Hierro,
Cuevas del Sil,
Duáñez,
Los Llanos,
Lesón,
Loscos,
Villarrodrigo,
Caserío El Donadio,
Cuadriellas de Villaláez,
Burujón,
La Atalaya,
Valverde de Campos,
La Herrera,
Santa Pola,23111
Hervedeiro,
Quintanaloranco,
Tenoya,
Ontiñena,
Ordejón de Arriba,
Pantín,
Paradasolana,
Valle de Guerra,
Villasonte,
Zurgena,
Oncina de la Valdoncina,
