City,Population
Du Brochet,
Galahad,
Harding,
Inverness,
Port Arthur,
Newport Corner,
Arelee,
Barrie,182070
Riversdale,
Jarvie,
Alluvia,
Savant Lake,
Cowley,
Candiac,
Codys,
Manvers,
Rossport,
Saint Catharines,
Bowmanville,
Sainte-Catherine,
Skowman,
Lake Valley,
Lillooet,2585
Buchans Junction,
Englewood,
Griguet,
Knight Inlet,
Côte-Saint-Luc,
Tannin,
Hillmond,
Porcupine Plain,
Simpson,
Gilmour,
Saint-Pacôme,1371
Trout Creek,
Louisburg,
Burwell,
Akviligjuaq,
Red Point,
Zehner,
North Canso,
Deschambault,
Isle-Perrot,
Beaumont,7366
Kagawong,
Stanstead,
Eastman,
Sheet Harbour,
Walkerton,5250
Longueuil,
Saint-Édouard-de-Fabre,
Bamfield,
Lake Cowichan,2870
Graham,
Greenwood,
Inganish,
Arborfield,
Ripley,
Shubenacadie,
Rathburn,
Derval,
Golden Ridge,
Uranium City,
Black Diamond,3663
Eastern Passage,
Killarney,2362
Compeer,
Saglouc,
Bervierville,
Elk Lake,
Cobden,
Glovertown,
Saint Hedwidge,
Cross Creek Station,
Waterloo,4064
Nordegg,
Queensport,
Grand View,
Hall Harbour,
Palmarolle,
Scotstown,
Saint Louis-de-Courville,
Waterdown,
Old Fort,
Advocate Harbour,
Log Cabin,
Kabaigon,
Girouxville,
McGillivray Falls,
Vauxhall,
Wellington,2052
Chetacan,
Attachie,
Ancaster,
Burnt Creek,
Provincial Cannery,
Saint Boniface,
Montréal-Nord,
Arrandale,
Aylsham,
Bilodeau,
Isle Maligny,
Lac Seul Post,
Roseway,
Tappen,
Vanscoy,
Homeville,
Garden River,
Selkirk,
Howser,
Manton Alta,
Sudbury,109724
Beaver River,
Delamare,
Newlands Station,
Rocher River,
Miniota,
Winnipegosis,
Kittigaryuit,
Pine Valley,
Kennetcook,
Longlac,1846
Upper Blackville,
Sheerness,
Dominion City,
Alexander,
Baie-des-Sables,
Barrington Passage,
Falls Creek,
Bluffton,
Williams Harbour,
Canol Camp,
Jedway,
Aguanish,
Torquay,
Thornhill,
Plum Coulee,
Moosonee,
Berrys Mills,
Saint Peters Bay,
Norris Arm,
Virden,3237
Leclercville,
Raith,
Floradale,
Fort Ware,
Lethbridge,70619
Saint George,
East Kildonan,
McMurray,
Bécancour,
Point-a-Mal,
Saint-Ulric,
Carbondale,
Cliffside,
Makkovik,
Morden,
Frankford,
Lewisporte,2935
Maxstone,
Montebello,
Reliance,
Tillsonburg,
Wigan,
Mouth of Keswick,
Saint Josephs,
Centreville,
Griffin,
Jamestown,
Manson Creek,
Nuwata,
West Lorne,1540
Whitby,
Berwyn,
Noranda,
Dauphin,8418
Fort Liard,
Waterton Park,
Amherst,9336
Sanirajak,
Kenogami,
Chimney Corner,
Legal,
McGee,
River Clyde,
Steveston,
Vassan,
White Fox,
Shewanegan,
Sops Arm,
Mont-Louis,
Altona,3613
Shearer Dale,
Beardmore,
Tavani,
Woody Island,
Piquitonay,
Retlaw,
Taltson River,
Argentia,
Englehart,1685
Wascana Centre,
Rivière-Pigou,
Shamattawa River,
Manigotagan,
Alliston,10224
Apsley,
Indian Brook,
Dorval,
Warren,
Big Meadow,
Musquodoboit Harbour,
Saint-Jacques,
Forrest Station,
Livelong,
Lower Sackville,
Bruce Mines,
Black Hawk,
Frater,
Kitamaat,
Waterville,
Portugal Cove,
Colebrook,
Iberville,
Kaipokok,
Loon Lake,
Ellice River,
Moncton,87467
Drummondville-Ouest,
Port Matoon,
Birch Island,
Lampman,
Némiscau,
Southport,
Woodridge,
Butternut Ridge,
Chomedey,
Kogluktok,
Bodmin,
Moores Mills,
Durlingville,
Leamington,30428
Sirdad Junction,
Stellarton,
Rattling Brook,
South Nelson,
Oak Bay,
Ruel,
Saint-Agapit,2048
Saint Jones Within,
Saint-Joseph-de-Sorel,
Sherwood,
Wabush,
Parham,
Grand Bank,4623
Saint Rémi,
Winnipeg,632069
Chute-Shipshaw,
MacRae,
Walton,
Alberni,
Milnet,
Gagnon,
Grand Rapids,
Denfield,
Tununuk,
Notre-Dame-de-Koartac,
Weymouth,
Brimley,
Kipawa,
Valcartier Village,
Sedalia,
Ham Nord,
Havelock,
Saint Hilarion,
Buchans,
Aubigny,
Babine Portage,
Grande Anse,
Engen,
Massett,
Contrecoeur,3587
Beaver Tower,
Canwood,
Erindale,
Farrington,
Fishing Ship Harbour,
Krakow,
Bamberton,
Lasalle,
Dosquet,
Roxboro,
Alberton,1147
Monte Creek,
Nigadu,
Eloida,
Georges Brook,
Kenora,13075
Fabre,
Harrowby,
Saint Paul des Metis,
Woburn,
Ardbeg,
Birken,
Outlook,1989
Como,
Poplar Creek,
Saint-Alban,
Sidney Mines,
Bralorne,
Churchill,
Penetanguishene,
East Windsor,
Headquarters,
Papineauville,1600
Manyberries,
Notre-Dame-d'Ivugivic,
Petrolia,5453
Clearwater Station,
Lemberg,
Clyde River,1017
Napanee,8197
Thistle Creek,
Deer,
Cavendish,
Entrance,
Paspebiac,
Gardiner,
Stry,
Béarn,
Hornepayne,1386
Jackson Bay,
Dunmore,
Labrieville,
Bolton,21709
Rochebaucourt,
Saint-Jérôme,54948
Long Sault,
Sainte-Martine,2535
Savanne,
Coulter,
Lac la Martre,
Langham,1070
Le Moyne,
Porter Landing,
Leo,
Val-Brillant,
Zeballos,
Resolution,
Fort Steele,
Klemtu,
Woody Point,
Drummondville,59489
Golden Lake,
Holberg,
Rosemère,
Roseray,
Paradise,
Portland Cove,
Saint-Félix-de-Valois,3165
Grand-Baie,
Fairford,
Rock Bay,
Smiths Falls,10553
Flat Valley,
Lac La Biche,
Whitewood,
Blanc-Sablon,
Badger,
Musquodoboit,
Yahk,
Cumberland House,
Hermitage,
Hall's Bridge,
Normetal,
Telegraph Cove,
Rustico,
Chipewyan,
Esquimalt,
Michipicoten,
Tikiraqjuaq,
New Richmond,2213
Port Progress,
Rivière des Chutes,
Frobisher,
Keene,
Asbestos,7190
Balfour,
Dryden,6924
Faust,
Sheslay,
Siniyah,
Kynocks,
Majorville,
Perth,6481
Galena,
Riske Creek,
East Lake,
Hay Lake,
Notre-Dame-des-Monts,
Templeton,
Castle Junction,
Island Falls Junction,
Wright,
Shepard,
Delta,
Armadale,
Sainte-Thècle,1340
Ellscott,
Heron Bay,
Canfield,
Dilke,
Sugluk,
Princes Lake,
Saint-Antoine-des-Laurentides,
Salliq,
Lyleton,
Maccan,
Mitchellton,
Vivian,
Villemontel,
Foxford,
Pikangikum,
Tennycape,
Gods Lake,
Gem,
Hilda,
Lacorne,
Herschel,
Catalina,1352
Fosston,
Lamèque,
Masson,
Broadacres,
Halls Harbour,
Neilburg,
Bellin,
Luscar,
Pincourt,
Walkerville,
West Bay,
Woods Harbour,
Whitchurch-Stouffville,11696
Beresford Lake,
Kathleen,
Lauder,
Marshall Cove,
Mount Hope,
Sultan,
Kenabeek,
Hart,
Imperial Mills,
Stonewall,4177
Pelican Narrows,
Belleoram,
Topley,
Devonshire,
Crilly,
Squaw Creek,
Mont-Laurier,
Punchaw,
Renous,
Stuart Portage,
Baie-Saint-Paul,4512
Niagara-on-the-Lake,
Pasqua,
Briercrest,
Marathon,4627
Grifon,
Fortune,
Salaberry-de-Valleyfield,38662
Courtenay,32793
Girardville Centre,
Keatley,
Don Mills,
Goldpines,
Radisson,
Beaver Cove,
Lake Saint Peter,
Wavell,
Verlo,
Ormstown,1562
Red Pass Junction,
Senlac,
Ucluelet,1566
Waskatenau,
Durham,2861
Sydney Inlet,
Bridgeport,
Estevan,9904
Metla-Kathla,
Nottingham Island,
Fort Franklin,
Tashota,
Horsefly,
Turriff,
Pibroch,
Sarnia,82998
South Easthope,
Stanley Village,
Aylesbury,
McPherson,
Mount Pearl,
Matador,
Grand Beach,
Sainte-Anne,
Manitou,
Meyersburg,
Coderre,
Spruce Grove,17767
Bar Haven,
Bull River,
Ipiarjuk,
Alcona,
L'Epiphanie,
Sydney,32660
Grainland,
Harmony Junction,
Birchy Bay,
Brazeou,
McLennan,
Commanda,
Les Escoumains,
Opastika,
La Motte,
McNamee,
Saint-Maurice,
Strasbourg Station,
Doting Cove,
Hatfield,
Kincolith,
Pointe-du-Lac,
Pond Cove,
Saint-Léon-de-Standon,
Cadillac,
Upsala,
Kingston,
Coquitlam,
Myrtle Station,
Niganishe,
Nora,
Murray Harbour,
Rockglen,
Summerside,14808
Brownrigg,
Exstew,
Buckhorn,
Merid,
Highridge,
Cadillac,
Rigoulette,
Saint-Gérard,
Wellington,
Muskoka,
Newcastle,
Cameron Bay,
Lac Baker,
Carbonear,6814
Indian Bay,
Camrose,15687
Cypress River,
La Baie,
Chabatok,
Elliotts Cove,
Ramah,
Union Bay,
Shallop,
Saint-François-Xavier-de-la-Petite-Rivière,
Westville,
Harrow,3100
Reserve,
Seaforth,2843
Tow Hill,
Yale,
Covered Bridge Station,
Laflèche,
Weir River,
Tidehead,
Deschênes,
McDames Creek,
Merritt,7179
North Head,
Saint-Joachim-de-Montmorency,
Cox Cove,
Delta,
Fonthill,
Barvas,
Onefour,
Amesbury,
Bindloss,
Terrebonne,
Cordova Mines,
Fort Thomson,
Glen Robertson,
Lauzon,
Saint George Port Daniel,
Wakaw,
Saputit,
Three Rock Cove,
Oxford House,
East Chezzetcook,
Saint-Malachie,
Pied-du-Lac,
Howley,
Saint-Lin,
Scots Bay,
Stratford,
West Bay,
Goldstream Station,
Bellvue,
Senneterre,3228
Fulford,
Hantsport,1253
Hartney,
Kekertukdjuak,
Carnduff,950
Sainte-Angèle-de-Laval,
Arthur,2413
Boissevain,1557
Granite Bay,
Sutherland,
Vananda,
River John,
Gough Lake,
Tthenaagoo,
Edwardsville,
Haley,
Turner Bight,
Arborg,
Ituna,
La Plonge,
Macamik,
Midland,31502
Sprague,
Gascoigne,
Bella Bella,
Burriss,
Shirleys Bay,
Arena,
Mould Bay,
Montizambert,
Nipigon House,
Sturgeon Falls,6314
Yamachiche,1255
Two Rivers,
Macleod,
Penny,
Pamburn,
Fort Enterprise,
Laird,
Dorion,
Saint Clair Beach,
Hixon,
Sherbrooke,129447
Tusket,
Avonlea,
Battleford,
Ceepeecee,
New Waterford,11026
Current Island,
Lac-Castagnier,
Léry,
Conquest,
Millville,
Port Dover,5838
Orrville,
Leismer,
Temiscaming,1854
Lac-aux-Sables,
Saint-Philippe-de-Néri,
Sevenpersons,
Jackfish,
Hafford,
Dawson City,
Aklavik,648
Chicotte,
Bala,
Rivière-à-Claude,
Winchester,2564
La Loche,
Saint-Siméon-de-Bonaventure,
Mission,
Newville,
Rosedale,
Cromer,
Timagami,
Egremont,
Hudson,
Saint-Anaclet,
Hectanooga,
Whitemouth,
New-Liverpool,
Glace Bay,21504
West Bay Road,
Success,
Wellington,
Clayoquot,
Decker Lake,
Fogo,
Aishihik,
Jap Inlet,
Millertown,
Osnaburgh House,
Peace River,5340
Scoudouc,
Stony,
Cornwall,48823
Gagetown,
Peterbell,
Decimal,
Elk Point,1514
Pointe-Calumet,
Wilkie,1198
Fort Vermilion,
Callander,
Little Barasway,
Quebec,645623
Courtice,
Hare Bay,968
Finlay Junction,
Frederickton,
Gambo,1614
Breynat,
New Bella Bella,
Channel,
Hudson Hope,
Napierville,3124
Port Burwell,
Saint-Michel,
La Hune,
Trois-Pistoles,3695
Britt,
Marmora,1678
Presque,
Cape Race,
Savona,
Lower Nicola,
Luseland,
Montbray Township,
Janeville,
Admirals Beach,
Medora,
Paisley,1091
Saint-Hilaire,
Hébertville,1691
Tilley,
Loos,
Willowbrook,
Selkirk,
Tompkins,
Sainte-Anne-des-Monts,5602
Griswold,
Saint-Donat-de-Montcalm,1685
Quathiaski Cove,
Bruceton,
Midnapore,
Côte Saint Michel,
Dinorwic,
Keels,
Letty Harbour,
Cole Bay,
Ingleside,
Saint-Prime,
McQuesten,
Cap-aux-Meules,1686
Pierceland,
Benton Station,
Trail,9707
Whitefish,
Deadwood,
Seal Cove,
Pilley's Island,
Beatty,
Simpson,
Gainsborough,
Saint-Gédéon,1859
Harbor Grace,
Hartley Bay,
Malonton,
Sainte-Geneviève-de-Batiscan,
Balcarres,
Barraute,1180
Ocean View,
Woodpecker,
Sexsmith,1743
Barrière,
Omerville,
Le Pas,
Keswick,
Port Simpson,
Princetown,
Eagle Hill,
L'Etete,
Sainte-Adelaide,
Minitonas,
Mount Uniacke,
Saint Bride's,
Westport,
Clare,
Tatalrose,
Fleur de Lys,
Port-Alfred,
Pike,
Scotia,
Hickmans Harbour,
Cody,
Saint-Maurice-de-Dalquier,
Montague,
Angliers,
Cedarvale,
Harbour Breton,1898
Harmac,
North River Bridge,
Tiverton,
Saint-Narcisse,
Waterways,
Champagne,
Batchawana,
Kitchener,
Paradise Cove,
Dupuy,
Cascade,
Delson Village,
Petit-Etang,
Pont-Rouge,4978
Raymond,3365
Port Burwell,
Saint Peters,
Aroland,
Peers,
Saint-Onésime,
Separation Point,
Chaudière-Bassin,
Silton,
Tangier,
Wrentham,
Saint-Vincent-de-Paul,
Val Marie,
Delamere,
Liscomb,
Mannville,
Boyds Cove,
Henribourg,
Tlell,
Stewiacke,
Josephburg,
McDougall Mills,
Ochiltree,
Poularies,
Beauceville-Est,
Forward,
Lynn Lake,
Silver Park,
Rose Harbour,
Saltcoats,
Trochu,
Tuktuk,
Aiyansh,
Bourkes,
Braeside,
Chibougamau,
Clandonald,
Eastern,
Petewawa,
Tors Cove,
Grand Bay,
Bennett,
Clarke City,
Birds Creek,
Moose Island,
Telegraph Creek,
Mira,
Lac Cardinal,
Little Current,1652
Newark,
Port Radium,
Saint-Gédéon-de-Beauce,
Beulah,
Flaxcombe,
Little Longlac,
Russell,
Birsay,
Carway,
Smokey,
Mayo Landing,
Hartell,
Bersimis,
Spurell Harbour,
Old Factory,
Trenton,
Flagstone,
Caledonia,9065
Lac-Chat,
Sainte-Thérèse,
Fichot Island,
Loon Bay,
Redstone,
Holden,
Saint-David-d'Estcourt,
Finnegan,
Front of Escott,
Harmony,
Lasqueti,
Peake Station,
Bashaw,
Charlesbourg,
Refuge Bay,
Macgregor,
Armstrong,
Gabarus Barachois,
Hollyburn,
Discovery Harbor,
Gadds Harbour,
La Ronge,3071
Cape Freels,
Jumping Pound,
Cuoq,
Flatbush,
Saint Jacques de l'Achigan,
McMurdo,
Saint George,
Hamilton,653637
Petty Harbour,
Saint-Justin,
Fee Spur,
Saint-Guillaume-d'Upton,
Green Cove,
Old Wives,
Alma,29527
Drayton Valley,6099
Mokkovik,
Sainte-Flore,
Saint Louis,
Tsawwassen,
Hay Lakes,
Kapiskau,
McWatters,
Peebles,
Parson,
Shafferville,
Whisky Gap,
Richibucto,
Smithville,3504
Becscie,
Saint Majorique,
Canyon,
Fox River,
Gatineau Point,
Moyie,
Tway,
Simoon Sound,
North Bay,50171
Louisburg Road,
Athelmer,
Beaconsfield,
Sainte-Germaine-du-Lac-Etchemin,
Saint-Prosper,3095
Sandy Point,
Stephenville Crossing,1183
Coal Harbour,
Francis,
Tompkins,
Coronation,
Port Nelson,
Shawenegan,
Nadu,
Churchill,
Boiestown,
Soudou,
Bellburns,
Saint Maurice,
Iqaluit,6124
Saint-Stanislas,
Lac Seul,
Cape Enrage,
Milverton,1803
Black Hills,
Kootenay Junction,
Troy,
Fowler,
Johnsons Crossing,
Lawn Hill Post Office,
Morrin,
Peerless,
Nain,
Assiniboia,2320
Mattice,
Saint-Germain-de-Kamouraska,
Glenora,
Quibell,
Ripon,
South Fork,
Mosherville,
Calling River,
Bay de Verde,
Metlakatla,
Beauchêne,
Bield,
Matachewan,
Riviere-au-Renard,2565
Saint-Alexandre-de-Kamouraska,
Branch,
Hull,
Mildred,
Gronlid,
Port Saunders,
Saint-Sauveur,
Jasper,3907
Marilla,
White River,
Canton-Bégin,
Cat Lake,
Dendron,
Sainte-Agnes-de-Dundee,
Saint Julien's,
Transcona,
Williamsport,
Keoma,
Medicine Hat,63140
Fort-Chambly,
Little Grand Rapids,
Hanover,7255
Open Hole,
Chebogue Point,
Foleyet,
Guysborough,
Keno Hill,
Buswash Landing,
Ouimet,
Ile-à-la-Crosse,
Leitrim,
Dafoe,
Sainte Marthe de Gaspe,
Saint-Jacques,2985
Sechelt,5977
Ta-Tuque,
Trout River,
Valley Centre,
Cache Creek,1061
Eastview,
Priceville,
Markstay,
East Broughton Station,
Three Hills,3051
Wallace Bay,
Seal Bight,
Tyner,
Upper Hay River,
Ward Inlet,
Bad Harbour,
Barkerville,
Povungnetuk,
Beaverley,
Senneville,
Lyster Station,
Bethany,
Hoey,
Morricetown,
Maniwaki,4236
Lachine,
Smoky,
Harrington Harbour,
Mont-Apica,
Kingcome Inlet,
Saint-Tite,2456
One Hundred Fifty Mile House,
Montcerf,
Saint Shotts,
Perryvale,
Sellwood,
Souris,1284
Debec,
Hague,
Barachois,
Arcola,
Beaton,
Hecate,
Kelfield,
Carleton Centre,
Doucet,
Nominingue,
Port-Saint-Servan,
Saint-Pierre,
Askow,
Châteauguay Heights,
Grand-Etang,
Inkerman,
Langford Station,
Channel-Port aux Basques,4220
Centre Island,
Coppermine,
Dubuisson,
Greenslide,
L'Assomption,
Meskanaw,
Mount Stewart,
Sainte-Adelaide-de-Pabos,
Saint-Honoré,1742
Jenner,
Lac du Bonnet,1134
Lloydminster,22677
Marten House,
Dorreen,
Figuery,
Redroofs,
Neptune,
Low,
De Lery,
Maynooth,
Moonbeam,
Beaver Crossing,
Springhill,3940
Goshen,
Port Elgin,
Squilax,
Châteauguay,
Dyer Bay,
Fielding,
Fort Providence,
Montmorency,
Saint Louis,
Fort-Rupert,
Hawkestone,
Koartac,
Redcliff,
Fork Lake,
Killdeer,
Leon,
Concord,
Pictou,3732
Port Clyde,
McCreary,
Peterborough,75879
Prairie River,
Metaghan,
Ignace,
Seven Sisters Falls,
Pontypool,
Portage,
Thurlow,
Cabano,2710
Innisfil,
Feudal,
Fort Graham,
Iglunga,
Laketon,
Dillon,
Manitowaning,
Oshawa,247989
Erith,
Fulton River,
Lovettville,
Webb,
Dorion-Vaudreuil,
Lower Wood Harbour,
Lowther,
Point Crewe,
Avola,
Kuldo,
Lake Frontier,
Little Bras d'Or,
Moosehide,
Thetford,
Coal Creek,
Norway Bay,
Heaslip,
Madawaska,
Blue Rock,
Nouvelle,
Otis,
Southern Bay,
Fort MacKay,
Rosedale,
Morinville,8108
Burr,
Montague Bridge,
Berwick,2271
Miscouche,
Chipman,
Saint Andrews,1809
Lefroy,
Montréal-Ouest,
Kakawis,
Coaldale,6317
Freeport,
Lac-Lois,
Sabie River,
Shefford,
Trespassey,
Lizotte,
Upper Canada Village,
Saint George's,
Davidson,967
Gage,
Aylmer,7527
Mont Jolie,
Sturgeon Landing,
Dartmouth,
Osland,
Elliot Lake,12508
Pointe Verte,
Hesketh,
Bélanger,
Seba Beach,
Aston Junction,
Grand Etang,
Southampton,3549
Thicket Portage,
Wolseley,
Bridge Lake,
Godbout,
Grande-Entrée,
Argenta,
Sunnyslope,
Upper Laberge,
Haleys,
Southbank,
Hackett,
North Pine,
Canol,
Courville,
La Petite-Rivière,
Luceville,1373
Taber,8163
Waskesiu Lake,
Rankin Inlet,
Grand Centre,12386
Saint-Bruno-de-Guigues,
Boundary,
Coteau-Landing,
Sparta,
Daniels Harbour,
Gardenton,
Hoadley,
Red Deer,73595
Saint Leon,
Muenster,
Horsham,
McGivney,
Caribou,
Dieppe,
Carmel,
Sainte-Geneviève-de-Pierrefonds,
McConnell Creek,
Berry Mills,
Cardross,
Sheshegwaning,
Ponoka,6656
Boloeil,
Marwayne,
Radway,
Langruth,
Nelson,9813
Natal,
Snake,
Donatville,
Hawarden,
Hodgeville,
Kugluktuk,
Westree,
Helston,
Alsask,
Shoal Arm,
White Sands,
Clermont,2912
Coronation,
Change Islands,
L'Anse au Loup,
Malton,
Jacquet River,
Grande Etang,
Nashwaak Bridge,
Cardinal,1837
Alderson,
Kennedy,
Joffre,
Cap-Rouge,
Francis Lake,
Parkview,
Inverness,1639
Saint Genevieve Station,
Long Harbour,
Meagher Grant,
North Battleford,19440
Rivers Inlet,
Michichi,
Rencontre East,
Snake River,
Longworth,
Chapel Hill,
Cochrane,16367
Saint-Barthélemy-de-Dusablé,
Collingwood,15809
Fenelon Falls,1979
Lavant Station,
Kluane,
Fort Qu'Appelle,
Tyne Valley,
Tramping Lake,
Quinsam,
Casey,
Gracefield,
Point Pelee,
Kelligrews,
Beaver,
Upper Squamish,
Skidegate,
Rantem Station,
Norman Wells,1027
Thorburn Lake,
Lytton,
Melfort,5410
Poste-de-Mistassini,
Saint-Hippolyte-de-Kilkenny,
Connaught,
Vimy Ridge,
Cape Parry,
Lunenburg,
Sidney,
Sullivan Bay,
Swain Post,
Belle Plaine,
Bienfait,
Conrad City,
Rivers,1165
Saint-Lambert-Chambly,
Great Brehat,
Hastings,1276
Saint-Jean-de-Matha,
White Pass,
Foxtrap,
Matheson Island,
Munson,
Arnot,
Sangudo,
Shookumchuk,
Standard,
Upper Island Cove,
Torbay,3097
Frobisher,
Matane,11826
Forteau Bay,
Sainte-Thérèse-de-Blainville,
Selwyn,
Saint John,87857
Holman,
Herb Lake,
Whale Cove,
Central Patricia,
Hobbema,
Rat Rapids,
Portsmouth,
Hendon,
Island Harbour,
Lake River,
Macklin,1257
Looma,
Riverside,
Point Peter,
Barachois de Malbaie,
Westfield Beach,
Mosquito,
Newdale,
Big Brook,
Southampton,
Vernon River,
Cartwright,
Cookson,
Downsview,
Shelburne Harbour,
Bear River,
MacTier,
Moosehorn Bay,
O'Brien,
Burntcoat,
Mullingar,
Premier,
Scroggie Creek,
Kirkella,
Robinson,
Labelle,1239
Spedden,
Baie-Sainte-Catherine,
Come By Chance,
Port Albert,
Saint Stephen,4518
Sonningdale,
Sheldrake,
Kiamika,
Kluane Junction,
Stillwater,
Kashabowie,
Dot,
Mill Village,
Salmon River,
Grand Coulee,
Hemaruka,
Val-Saint-Michel,
Shoreacres,
Portneuf,2694
Fort Connelly,
Vimy,
Deep River Depot,
Mayne,
Burketon Station,
Melrose,
Cape Smith,
Connors,
Saint Elzéar de Laval,
Sydney Mines,15474
Tehkummah,
Murray Bay,
Scudder,
Spurfield,
Elma,
Fawcett,
Canoe Lake,
Broadlands,
Bondiss,
Campo Bello,
West Lehave,
Minto,
Vermilion Chutes,
Denman Island,
Echo Bay,
Elrose,
Slave Lake,7661
Chatsworth,
Maple,
Saint Blaise de Barraute,
Sheffield,
Brooksby,
Atnarko,
Black Cape,
Bonaventure,1480
Kugaaruk,
Petite-Rivière,
Amaranth,
Beamsville,9556
Bellis,
Igluligaarjuk,
Saint Bruno,
Sambro,
Nakusp,1706
Caledon East,2085
Adeytown,
Deepwater Creek,
Maxville,
Neudorf,
Springfield,
Blue Jay,
Milltown,
Quaco,
Fort McKenzie,
Alert,
Twin Butte,
Gypsumville,
Watino,
Fraserdale,
George River,
Hawke Harbour,
Normans Cove,
Stanley Mission,
Kenosee Park,
Bridgetown,1063
Brooklands,
Dollard-des-Ormeaux,
Nass Harbour,
Willow Bunch,
Seven Islands,
Saint-Cyrville-de-Wendover,
Cavendish,
Gold Bar,
Greely,
Arviat,
Botwood,2940
Broderick,
Utikumasis Lake,
Cherryville,
Morley,
Plaster Rock,1180
Saint Leonard,1350
Beebe,
Rouleau,
Saint-Hubert,
Comox,
Cork,
Happy Hollow,
Iddesleigh,
Salisbury,1891
Princeville,4041
Devenish,
Tichfield,
Kessock,
Cambridge Bay,
Cottonwood,
Dyers Bay,
Espanola,4682
Margaree Harbour,
Saint-André,
Saint-Joseph-de-Beauce,
Gillam,
Victoria,
Whitefish Falls,
Mount Pleasant,
Rothesay,
Reindeer Depot,
Langbank,
Saint Antoine,
Blucher Hall,
Pikwitonei,
Elsa,
Keremeos,
Merigomish,
Saint Placide,
Belleville,65368
Brûlé Lake Station,
Richmond,3472
Waskada,
Forty Mile,
Keg River,
Kelowna,125110
Kilwinning,
Manotick,
Monk,
Paradise Valley,
Pointe-à-Gatineau,
Port Mouton,
Steinbach,9607
Toad River Post,
Nampa,
Scotty Springs,
Caledonia,
Castlegar,8715
Centreville,
Ceylon,
Green Point,
Schist Lake,
Georgetown,
Puvirnituq,
Viscount,
New Glasgow,20322
Corbyville,
Dildo,
Elzevir,
McRae,
Marysville,
Monarch,
North Saanich,
Oak Point,
Lismore,
Burgis,
Elliots Cove,
Metla Catlah,
Richan,
Shingle Point,
Tower Hill,
Val-Barrette,
Maclennan Township,
Glacier,
Hay River,3030
La Corey,
Saint-Casimir,
Spurgrave,
Teulon,
Waubaushene,
Cape Ray,
Chee House,
Dalhousie,4137
Montney,
Glentworth,
Capreol,3666
Tawatinaw,
Rogersville,
Roggan River,
Highgate,
Rolla Landing,
Byng Inlet,
Acton Vale,5135
Porquis Junction,
Romaine,
Rycroft,
Ferguson,
Fishing Station,
Niagara Falls,
East Kelowna,
Bongards,
Fancamp Township,
Mortlach,
Newgate,
Abbotsford,151685
Busby,
Owlseye,
Lucerne,
Rancheria,
Waldheim,
East Souris,
Gull Lake,949
Borden,
Paradis,
Qikiqtarjuaq,
Glen Buell,
Killaloe Station,
Ioco,
Foch,
Ulusaktuk,
Warspite,
Verona,
Mutton Bay,
Sainte-Emélie,
Port Loring,
Hale,
Monet,
Meyronne,
Belleau,
Blind Channel,
Lillestrom,
Letite,
Fort Severn,
Groundbirch,
Minnedosa,2526
Windigo Lake,
Point Edward,
Mount Pearl Park,
Bissett Creek,
Connaught Station,
Shenacadie,
Gaspé,3331
Fort Nelson,4207
Pilger,
Point au Mal,
Pools Cove,
North West River,
Crooked River,
Swift Current,14702
Aviron Bay,
Saint Martins,
Ganges,
Veteran,
Saint-Camille,
Salmon Arm,10093
Sundown,
Athabasca,2539
Baie des Rochers,
Beament,
New Toronto,
Rosetown,2309
March Point,
La Pérade,
Portapique,
Metla Catla,
Selkirk,9653
Tudhope,
Trois-Rivières,119693
Metlah Catlah,
Logy Bay,
Shemogue,
Povungnituc,
Saint-Simon-de-Rimouski,
Brampton,
Bruno,
Liard,
Saint-Jovite,4020
McKague,
Mount Robson,
L'Anse-Saint-Jean,
Port-Nouveau-Québec,
North Georgetown,
Calling Lake,
Saint Brieux,
Glenelg,
Sandilands,
Sioux Lookout,3730
Steele,
Tilsonburg,14843
Kitchener,409111
Lunenburg,2473
Rivière-Bleue,
Crofton,
Sainte Jeanne,
Lower Woods Harbour,
Campbells Bay,
Lobster Cove,
Perow,
Squatteck,
Wesley Creek,
Exeter,4702
Middlebro,
Champlain,
Queen Charlotte,
Saint Eleanors,
Goldboro,
Thessalon,1464
Belmont,
Colchester,2307
Woodstock,5032
Gunworth,
Athabaska,
Benton,
Bryson,
Coe Hill,
Martel,
Driftpile,
Dinsmore,
Thalia,
Brisco,
Entwistle,
Lac del'Est,
Stalwart,
Orsainville,
Cedars,
Corinne,
Picton,4820
Actinolite,
La Durantaye,
Sydney,
Tonkin,
Benton,
O'Leary,
Kikino,
Saint-Ours,
Nadina River,
Evesham,
Fort Saint John,16656
Beechy,
Bird River,
Kittigaruit,
Victoria,289625
Dean Lake,
Montmorency Village,
Middle Musquodoboit,
Nichikun,
Port Union,
Dunfermline,
Portage La Roche,
Point Claire,
Blucher,
Burnt Church,
Ghost River,
Honfleur,
Cormorant,
Neuville,
Hanceville,
Stormont,
Church House,
Daniels Cove,
Happy Valley,
Charlie Lake,
Esterel,
Fort Macleod,
Hall Bridge,
Fort Coulonge,
Lipton,
Norman,
Lethbridge,
Campbell-town,
L'Ancienne Lorette,
Normandville,
Innisfail,
Newport,
Opasatika,
Wistaria,
Riviere Baie des Rochers,
Point au Mall,
Old Hogem,
Barrington,
Red Cliff,
Saint-Romuald-d'Etchemin,
Britannia Beach,
Chapel Arm,
Bromhead,
Lewis,
