City,Population
Astwick,
Splottlands,
Lanark,8152
Muggleswick,
Scales,
Penton Mewsey,
Wollaston,
Parts of Holland,
Tockenham,
Hoath,
Mallwyd,
Stetchford,
Llangolman,
Sedbergh,
Moneyneany,
Stewartstown,
Stourmouth,
Shefford,
Skegoneill,
Wiston,
Thornton,
Wembley,
Kinning Park,
Horton,
Croxall,
Liberton,
Witton,
Bishops Court,
Bredgar,
Ardentinny,
Ugborough,
Perthshire,
Hemel Hempstead,85630
Gatenby,
Ampney Crucis,
Home of the Gilders,
Fringford,
Heaton,
Bethelnie,
Stonesfield,
Throwleigh,
Toft next Newton,
Wear,
Torwoodlee,
Bremhill,
Upper Seagry,
Eishken,
Carronbridge,
Cefn Cribwr,
Rainham,
Shirburn,
Cardinham,
Casnewydd,
Gunnislake,
Bicker,
Bearley,
Eltham,
Hallatrow,
Hatfield,33044
Heaton Norris,
Llandeilo,
Lyneham,
Marytavy,
Blainslie,
Braidwood,
Cheshunt,57374
Newtown,
Penllyn,
Johnby,
Thimbleby,
Thringstone,
West Bedfont,
West Galloway,
Blaenporth,
Blyth,36356
Braithwell,
Kenfig,
Strathyre,
Tandragee,
North Haa,
Oake,
Patrington,
Withcote,
Wansford,
Glasson,
Guyhirn,
Bishops Lydeard,
Blyford,
Daliburgh,
Ashurst,
Moorsley,
Sholden,
Huxley,
Kearsney,
Leighton,
Skegby,
Stannington,
Prickwillow,
Ratcliffe,
Winfrith Newburgh,
Gringley,
Hanwood,
London Borough of Greenwich,
Fulford,
Hanney,
Holme,
Ewood Bridge,
Barton Stacey,
Broadland,
Threxton,
Kersall,
Polton,
Marske,
Meidrim,
Morwenstow,
Saint Issey,
Whatstandwell Bridge,
Gorfield,
Hornblotton,
Kintradwell,
Leigh,
Vigo,
Wheddon Cross,
Yorton,
Thixendale,
Thorpe on the Hill,
Toxteth,
South Oxfordshire District,
Parkside,
Wall,
Gaddesby,
Chop Gate,
Cressingham,
Alton Albany,
East Allington,
Peasemore,
Presthope,
Walmer,
Ashow,
Chilgrove,
County of Suffolk,
Oldbury,
Locharbriggs,6333
Lochmaddy,
Finstown,
Gaisgill,
Blaenau Festiniog,
Easton,
Port Carlisle,
Shadingfield,
Felbrigg,
Hatherop,
Milston,
Cowpen,
Crossgar,
Holland,
Kinrara,
Willshamstead,
Prescott,
Robert Town,
Milltown,
Stanway,
Llanwarne,
West Hemingford,
Ditton Priors,
Llananno,
Stretham,
Tynan,
Meopham,
Stradsett,
Privett,
Rosyth,
Llanvihangel near Roggiett,
Scredington,
Ripon,
Upton,
Aldwark,
Bar Hill,
Borough of Redcar and Cleveland,
Monkwearmouth,
Charlestown,
Duneton,
East Walton,
Borough of South Tyneside,
Armoy,
Derby,235029
Whittingham,
West Monkton,
Stenigot,
Hockwold,
Burnsall,
Barcloy,
Bacup,
Easton on the Hill,
Woodlesford,
Worlington,
Plean,1752
Temple Guiting,
Great Swinburn,
Hemerdon,
Aberdeen County,
Carrutherstown,
Hoel-galed,
Holton Holgate,
Bradworthy,
Kirtlington,
Dukinfield,
Arlecdon,
Barford,
Lochinver,
Llanfihangel-Glyn-Myfyr,
Login,
Hilton,
Killaney,
Langley Mill,
Farleigh,
Gestingthorne,
Cramlington,29985
Dinas Mawddwy,
Goodmayes,
Lower Assendon,
Castle Frome,
Chetwynd Aston,
Chilton Trinity,
Ardrossan,10936
Bawtry,
Whitesides Corner,
Mousehole,
Hanworth,
Esher,
Birstwith,
Farndon,
Bedwelty,
Akeley,
Coolham,
Carleton,
Garliestown,
Altofts,
Dinas Powys,
Valley,
Waringsford,
Shepshed,
Malpas,
Whittington,
Worthing,
Auchinleck,3282
Moorside,
Ollach,
Stretton,
Llanfair-ar-y-bryn,
Kiveton Park,
Tythby,
Sibton,
Netherwitton,
Nordelph,
Saint Neot,
Purton Stoke,
Marshbrook,
Nether Kilmundy,
Kilrenny,
Wedmore,
Burtree Ford,
Kirkton,
Huggate,
Swyre,
Woodham Mortimer,
Philpstoun,
Marshfield,
Obbe,
Pinhoe,
Stockbriggs,
Stockton,
Abbots Ripton,
Dundonald,
Greystoke,
Hampton Bishop,
Ellem,
Epsom,
Grateley,
Birchington,
Bishopton,
Brandsby,
Brixton,
Harborne,
Staverton,
New Alresford,
Rhyd Owen,
Killaloo,
Wyskewth,
Rhyd-ar-caeau,
Welwyn Garden City,44725
Kennerleigh,
Downton,
Rhiconich,
County Borough of Bridgend,
Dean,
Farlow,
Almondbank,617
Gayton le Wold,
Hartshorne,
Chattenden,
Clare,
Ardmaddy,
Mordiford,
Spital of Glenshee,
Llwyn-Dafydd,
West Looe,
Blewbury,
West Harling,
Thoresway,
Backies,
Bere Alston,
Hameringham,
Glamis,
Chedworth,
Earlestown,
Pulham,
Rolleston,
Skinidin,
Wrexham,43650
Hillside,999
Newington,
Collins Green,
Talog,
Hurstpierpoint,
Braekish,
Saint Dogmells,
Wiston,
Creed,
Bourne End,
Eastwood,
Foulshiels,
Ashby cum Fenby,
Whitchurch,
Drumhirk,
Eyke,
Felbridge,
Heapham,
Burgh,
Badenscallie,
Tuttington,
Gailey,
Brawl,
Barton upon Irwell,
Talland,
Buriton,
Arnold,37873
Drumelzier,
Henlow,
Wonston,
Frant,
Prestbury,
Oving,
Tamnyrankin,
Tarbolton,1649
Osmaston,
Pakenham,
Ickleford,
Saint Cyrus,914
Preston,
Lynn,
Keithan,
Puttenham,
Budleigh Salterton,
Selston,
Askam,
Highfield,
Bromborough,
Moylgrove,
Drumchapel,
Alva,5130
Cardinganshire,
Cox Green,
Kensington,
Barnstaple,32532
Gretna Green,
Troed-y-rhiw,
Queen Camel,
Grewelthorpe,
Skelton,
Gotham,
Selling,
Stockton,
Kesh,
Manafon,
Foulden,
Bradley,
Hirst,
Copt Hewick,
Arram,
Blockley,
Ludford,
Torridge District,
Laxton,
Dunvegan,
Lea,
Street,
Ocker Hill,
Bucklesham,
Fazakerley,
Finsbury,
Glencaple,
Pen-y-cae,
Trevor,
Towcester,
Weston Subedge,
Heage,
Easton,
Linby,
Crowfield,
Buccleuch,
Penrhyn Deudraeth,
Bunavullin,
Wombridge,
Great Chishall,
Hail Weston,
Horsford,
Carlby,
Hubberston,
Levenshulme,
Brampton Ash,
Trelech,
Ravensworth,
Rhewl,
Roag,
Saint Margaret,
Llanelian-yn-Rhôs,
Wick,
Keeston,
Dunwish,
South Perrott,
Tryddyn,
Walkerburn,638
Tenby,
Plympton Saint Maurice,
Wootton Courtenay,
Holme Pierrepont,
Torrey,
Fordyce,
Fowey,
Blackburn,
Houghton Conquest,
Redberth,
Beer,
Cooling,
Kidwelly,
East Bridgford,
Barrassie,
Benefield,
Swordale,
Thorngrafton,
Wyddial,
Panbride,
Pont-rhyd-y-fen,
Rosneath,901
Thornton,
Alford,
Dromore,
Frenchay,
Gordon,
Gulladuff,
Hatch Beauchamp,
Bardney,
Badcall,
Crosshill,495
Croy,641
Llandegla,
Forrabury,
Bishampton,
Blanefield,
Bradford-on-Avon,
Saint Combs,719
Saint Teath,
Oxhill,
Corsenside,
Eaton Socon,12712
Lochgilphead,2272
Port Edgar,
Ryhall,
Louth,16635
Low Street,
Weasenham,
Wentnor,
Burton Salmon,
Carlton and Chellington,
Causeway Head,
Clayton le Moors,
Crayke,
Taunton,60433
Waverton,
Woodland,
Polsham,
Puncknowll,
Almwick,
Arnicle,
Fownhope,
Gannochy,
Great Chew,
Great Livermere,
Great Snoring,
Grovesend,
Hayes,
Byton,
Saint Albans,84561
Salum,
Snailwell,
Chelvey,
Rimswell,
Sheringham,
Whithorn,830
Wilhamstead,
Marros,
Wiveliscombe,
Mottram,
Kennet,
Graver,
Hampden Row,
Polruan,
Fetterangus,
South Petherwin,
Kirklington,
Normanton upon Trent,
Cowfold,
Cricklewood,
East Barkwith,
Burley-on-the-Hill,
Aghory,
Spenborough,
Barkingside,
South Normanton,
Sutton,
Fosbury,
Bucknall,
Copmanthorpe,
Butterwick,
Hindringham,
Maulds Meaburn,
Pennal,
Hazelwood,
Sutton on Sea,
East Boldon,
Rolvenden,
Long Marston,
Tow Law,
Little Stanmore,
Woodcote,
Hilderstone,
Welbourn,
Woodside,
Bighton,
Brisco,
Higham on the Hill,
High Catton,
Kenwyn,
Cwmafan,
Birdham,
Kingsteignton,11360
Nympsfield,
Pickworth,
Chetisham,
Wingerworth,
Amcotts,
Tilty,
Walsall,172142
Salcombe,
Redmire,
Spelsbury,
Hampstead Norris,
Draycott in the Moors,
East Harlsey,
Blantyre,16739
Borough of Blackburn with Darwen,
Bradwell on Sea,
Finningham,
Adpar,
Menai,
Westhead,
Northwood,
Onecote,
Killinchy,
Clifton,
Crawfordburn,
Boynton,
Arlington,
Ash Vale,
Dilton,
Haroldston West,
Dearg Phort,
Eardington,
Knowle,
County of Dorset,
Cressing,
Ibstock,
Alltmawr,
Eboracum,
Borough of Poole,
Wolverton,
Stokesby,
Tal-y-Cafn,
Rettendon,
Rutlandshire,
Gwalchmai,
Higham,
Surbiton,
Chapelhall,
Fala Dam,
Kings Bromley,
Doagh,
Meikleour,
Milltimber,
Honington,
Pont-Nedd-Fechan,
New Deer,559
New Forest,
Nuneaton,73555
Ockle,
District of West Berkshire,
Brigham,
Brightwalton,
Ardarragh,
Edington,
Norton in Hales,
Occumster,
Overton,
Compton Dando,
Little Badminton,
South Bank in Normanby,
Nicholaston,
Benningbrough,
Dundee City,
Salterforth,
South Lanarkshire,
Llynclys,
Lyminster,
Biddlestone,
Brightling,
Edgefield,
Foulden,
Whitewall Corner,
Hellifield,
Low Throston,
Nether Stowey,
Mullaghlane,
Norton Heath,
Yarlington,
Tillyminnate,
Stoke Hammond,
Studdon,
Middle Wallop,
Shelton,
Turrerich,
Llanfihangel-ar-Arth,
Arlington,
Benmore,
Little Ness,
Llanrhystyd,
Marylebone,
Kirkham,
Leigh,
Bickacre,
Burnham,
Fala,
Balchladich,
Grayrigg,
Invermearan,
Checkley,
Littleover,
Cawston,
Middleton,
Guilford,
Hambledon,
The Drones,
Cawsand,
Eglwys-fach,
Knock,
Latchingdon and Snoreham,
Mildenhall,
Peterculter,
Llanfihangel-Rhos-y-corn,
Metfield,
Cambois,
Grabhir,
Huntington,
North Sunderland,
Padstow,
Rathkenny,
Greatham,
Harlestone,
Sarnau,
Stanley,
Thatto Heath,
Thirsk,
Reedness,
Llanganoyd,
Cothelstone,
Altmover,
Askern,
Belchamp Saint Paul,
Chichester District,
Crosby,
Llancynfelyn,
London Borough of Newham,
Aberdovey,
Bow,
Brampton Bryan,
New Machar,
Shillington,
Remony,
Spittal of Glenshee,
Carland,
Bridge of Alford,
Capel-Cynon,
North Elmsall,
Sutton Scotney,
Romsley,
Sennan,
Mathon,
Willington Quay,
Old Newton,
Rothesay,4912
Llanycefn,
Morden,
Castle Acre,
Chipstable,
Coln Rogers,
Corton,
Curr,
Aber-Brân,
Fyvie,499
Bickley,
Carn,
Kinlochowen,
Kirkby Thore,
Hyde,31926
Dunnamanagh,
Egremont,
Ewyas Harold,
Little Salkeld,
Manningford Bohune,
Melchbourne,
Ederyn,
Chadshunt,
Chillesford,
Wyrley,
West Mersea,
Ickenham,
Crew Upper,
Belvedere,
Moorsholm,
Low Sellafield,
Kilburn,
Llanginning,
Kingstown,
New Ferry,
Bromyard,
Broughton Mains,
Cae'r-geiliog,
Carew,
Stanton Saint Quintin,
Lisnacree,
Cymmer,
Firsby,
Tullymet,
Dunipace,
Wye,
Brightwell Baldwin,
Great Stretton,
Helmshore,
Polebrook,
North Hayling,
Achahoish,
Catford,
Church Handborough,
Fyfield,
Neatishead,
Borve,
Stonnall,
Weston,
Penboyr,
Dunragit,
Burton Latimer,
Cold Ashton,
Llanfaenor,
Norwich,177636
Stanhope,
Penselwood,
Matfield,
North Shropshire District,
Rendham,
Llanfihangel Bachellaeth,
Hayling Bridge,
Hose,
Kings Worthy,
Long Stratton,
Pembroke,
Kingsbury,
Ledbury,
Great Asby,
Havering atte Bower,
Kincardine O'Neil,
Abbey Saint Bathans,
Southbourne on Sea,
Peterstow,
Yelverton,
Bridge of Gairn,
Roxby,
Skirbeck Quarter,
Weston,
West Woodburn,
Yealmpton,
Scotstown,
Springfield,
Stackpole Elidor,
Ovington,
Ringwould,
Cross Inn,
Inver Mallie,
Little Bromley,
Cwmparc,
Walkley,
Kilraghts,
Linwood,
Crew Lower,
Arkholme,
Bengeworth,
East Harling,
East Riding,
Ecchinswell,
Undy,
Gyrngôch,
Great Houghton,
Fyfield,
Saint Ervan,
Wooferton,
West Hallam,
Sir Powys,
Llanrug,
Varteg Hill,
Fivemiletown,
Mosside,
Pontypool,35687
Shetland,
Heythrop,
Ingworth,
Fourstones,
Kingston,
Kingsnorth,
Mynfford,
Ellerby,
Bredhurst,
Llanbabo,
Picklescott,
Spalding,22357
Warenford,
Dilhorne,
Tirphil,
Higher Wambrook,
Marlingford,
Sangobeg,
Everton,
Haddenham,
Longriggend,
Lower Chapel,
Bonby,
Barmby on the Marsh,
Chacewater,
Aghalee,
Ardshieloch,
Thorganby,
Enterkinfoot,
Foxham,
Corfe Castle,
Littlestone,
Bulwick,
Great Hallingbury,
Ronachan,
Blaxhall,
Marston Moretaine,
Redmoss,
Siddick,
Carlton,49687
Stow Bedon,
Stanton Fitzwarren,
Low Ham,
Stanraer,
Legerwood,
Garryduff,
Kewstoke,
Quatt,
Wear Gifford,
Yarpole,
Newlands,
Oyne,
Craig,
Eden,
Colyton,
Brymbo,
Stepaside,
Llandyssil,
Torry,
Galashiels,14351
Gatehouse of Fleet,875
Little Kimble,
Llangollen,
Berwick County,
Minehead,
Arddleen,
Great Washbourne,
Creeton,
North Widcombe,
Grain,
Sopworth,
Derbyshire,
Poulton,
Rickinghall,
Llandygwydd,
Llansadurnen,
London Borough of Camden,
Frimley,
Twatt,
Postling,
Sheperdine,
Llanelian,
Kilworth,
Soke of Peterborough,
Manor,
Thorpe Satchville,
London Borough of Enfield,
Aldbourne,
Alvah,
Ellemford,
Glazebrook,
Belchamp Otton,
Huby,
Shropshire,
Langley Park,
Liss,
Portreath,
Borough of Southend-on-Sea,
Shuckburgh,
Hadlow Down,
Little Malvern,
Holme next the Sea,
Cottesbrooke,
Llandeloy,
Owmby,
Rotherham,117619
Tondu,
Ross on Wye,
Wharram le Street,
Eardisley,
Sacomb,
Elton,
Ulwell,
New Herrington,
Stonehouse,4950
Swarland,
Chapel Garioch,
Llanellen,
Laugharne,
Knowstone,
Poughill,
Belle Vue,
Broadhembury,
Talaton,
Shudy Camps,
Llanbedr-y-cennin,
Milton Regis,
High Wycombe,80357
Cherrington,
Glascwm,
Harecastle,
Bewdley,
Tolsta,
Walkhampton,
Waltham Holy Cross,
Warnford,
Ifield,
Sutton,
Tarbet,
Oldbury on the Hill,
Brin,
Eglwys-Fâch,
Glastonbury,
Perranzabuloe,
West Wemyss,
Mytholmroyd,
Saint Maughans,
Semley,
Sheet,
Langthwaite,
Shelley,
Stratton-on-the-Fosse,
Kilpeck,
Algarkirk,
Grade,
Bullers of Buchan,
Cornhill,
Shackerstone,
Glenshee,
Ludham,
Cuxton,
Balmerino,
Warley,
South Stainley,
Seaton,
Shenley Brook End,
Monington,
Cloyfin,
Petertavy,
Abingdon,37192
Hope Baggott,
Sandhurst,
Skinningrove,
Childs Wykeham,
Chivesfield,
Lutton,
Alsager,
Balmaclellan,
West Ravendale,
Ahoghill,
Atherington,
Collington,
Cornisholme,
Desford,
Draughton,
Dularg,
Kemnay,3889
Kilmacolm,3887
Bannockburn,
Pulford,
Reed,
South Molton,
Spetisbury,
Ventnor,
Walsgrave on Sowe,
Upper Ethie,
South Queensferry,
Codford,
Abbotsham,
Aston,
Baystonhill,
Builth,
Clifton,
Harker,
Little Raveley,
Ardlui,
Bishopstone,
Dromard,
Leighton,
Toome,
Bishopsteignton,
Abernethy,1010
Hambleton,
East Kennet,
Peldon,
Washington,53527
Allhallows,
Badsey,
Fishponds,
Milltown,
Great Ashfield,
Prestwick,
Ridlington,
Cosham,
Coalport,
Llanfalteg,
Bradley,
Campbelltown,
Kirklinton,
Stoul,
Goldaming,
Aberford,
Westhouses,
Washington,
Bowers Gifford,
Glenariffe,
City of Southampton,
Craigs Upper,
Denham,
Arnabost,
Breaslet,
Harbury,
Heanor,23122
Callow,
Caputh,
Chirnside,1176
Auchterneed,
Bleddfa,
Deri,
Auchingill,
Aylsham,
Ethie Haven,
Bletherstone,
Broadheath,
Tatterset,
Urchany,
Brent Knoll,
Towton,
Petworth,
Coppenhall,
Theddlethorpe Saint Helen,
Midlothian County,
Wivenhoe,
Southam,
Llanfor,
Loch Strivenhead,
Toton,
Woldingham,
Rufforth,
Praze an Beeble,
Redbourne,
Heckfield,
Fearby,
Luddenham,
Mowhan,
Carterton,
Burton in Kendal,
Capel-Ifan,
Drumahoe,
East Croachy,
Hognaston,
Bredwardine,
Ellesmere,
Shilton,
Menston,
Radley,
Gautby,
Thorpe next Norwich,
West Canisbay,
Middleton,
Settle,
Sherfield upon Loddon,
White Notley,
Cannock Chase,
Crinow,
Aghadowey,
Auchnagoul,
Ballinderry Lower,
Bradbourne,
Dennington,
Dorton,
Clynnog,
Cromwell,
Willand,
Ballykinlær,
Frankton,
Myton,
Carbis Bay,
Balintore,
Romsley,
Scothern,
Cnoc,
Combe Florey,
Brampton en le Morthen,
Harold Wood,
Dale Abbey,
Honing,
Langrigg,
Dingle,
Plymstock,
Preston,
Norton-on-Tees,
Harborough,
Lyndhurst,
Aboine,
Rockingham,
Salmonby,
Yelverton,
Winchfield,
Thorpe,
Whaley Bridge,
Swanmore,
Melsa,
Slateford,
Llansilin,
Great Chesterford,
Hagbourne,
Caldy,
Clachan-Seil,
Grumbeg,
Farmington,
Winterbourne Monkton,
Lower Winchendon,
Ardchonell,
Badluchrach,
Hagwothingham,
Heldhead,
Elstree,
Thornton,
Thwaite,
Wigginton,
Great Haseley,
Scotby,
Llanfihangel-ty'n-Sylwy,
Pollington,
Saint Buryan,
Seskinore,
Coa,
East Stoke,
Leuchars,2341
Whitchurch Canonicorum,
Orton on the Hill,
Wharton,
Braunston,
Auchindinny,
Longdon,
Sedgwick,
Hurley,
Gortinane,
Bourton,
Bentley,34821
Seaford,
West Byfleet,
Woodton,
Melvaig,
Mottram in Longdendale,
Whitewell,
Wookey,
Kilmaron,
Crewkerne,
Challow,
Horderley,
Kenn,
Leamington,
Leeds,
Leigh upon Mendip,
Wiggenhall Saint Peter,
Port Dearg,
Llandyrnog,
Wigginton,
Townhill,1190
Ulverston,
Martock,
Gomersal,
Silian,
Shepreth,
Kirby Moorside,
Avon,
Balkissock,
Beanley,
Hay,
Hexton,
Hurstmonceux,
Lochgelly,
Aberfam,
Bellshill,20201
Dalsetter,
Clogher,
Gordonbush,
Maltby le Marsh,
Mullaghbawn,
Nantycaws,
Abinger,
Alderbury,
Andoversford,
Castle Bytham,
Chadderton,
Chesters,
Coombe Hill,
Heydon,
Kennetpans,
Kilmory,
Arminghall,
Cley next the Sea,
Achaphubuil,
Cadeleigh,
Winlaton,
Sotby,
Lyonshall,
Chesterford,
Church Langton,
Scrabster,
Shareshill,
Shoeburyness,
Great Offley,
Paddock Wood,
Pembridge,
Lasborough,
Lerwick,6594
Wretham,
Kirkby,
Laneham,
Saint Anthony,
Newlands,
Galtrigill,
Haxby,
Coreley,
Dorney,
Rowde,
Fambridge,
West Saltoun,
Southend,
Mendham,
Hartshill,
Esh,
Tayport,4093
Ridingmill,
Bratton Clovelly,
Rainhill,
Thwaite,
Walton upon Trent,
Scolpaig,
Rhosllanerchrugog,
Colton,
Isham,
Winfrith,
Ayr County,
Winterton,
Pembury,
Mollinburn,
West Ashby,
Hilton,
Deeping Saint James,
Botolps,
Felixstowe,
West Cranmore,
Willington Quay-on-Tyne,
Laughton,
Bitton,
Dubton,
Port Tennant,
Rathfriland,
Steventon,
Temple Balsall,
Navidale,
Saint Margarets,
Sedgeberrow,
Capheaton,
Oulton,
Lamyatt,
Lickey End,
Gissing,
Belhaven,
Bishops Stortford,
Doire Choluim Chille,
Llansadwrnen,
Green Hammerton,
Higher Bebington,
Llanbradach,
Beverston,
Boleskine,
Langley,
Shafton,
Snape,
Startforth,
Longhirst,
Longridge,
Loughor,
Mariansleigh,
Mellon Constable,
Watford,125708
Tremain,
Walthamstow,
Warburton,
Warthill,
Raemoir,
Roybridge,
Leek,
Dymchurch,
Laxton,
Lorgill,
Upper Hambleton,
Birchanger,
Brooke,
West Leake,
Renton,
Kingswood,
Upper Langwith,
South Hinksey,
Quethiock,
Great Habton,
Hayscastle Cross,
Lyminge,
District of Bath and North East Somerset,
Bettws y Crwyn,
Drayton Saint Leonard,
Drumwhirn,
Chelmondiston,
Marlpool,
Histon,
Cross Gates,
Paible,
Chiswell,
Mold,9995
New Castle,
Newham,
Buckland Brewer,
Goldhanger,
Hoptonheath,
Farewell,
Garth,
Geary,
Glenceitlein,
Rothienorman,
Llangwm,
Llangwnadl,
Maentwrog,
Bohuntine,
Staylittle,
Tallentire,
Walberton,
Colkirk,
Broadhempston,
Coleford,
County of Norfolk,
Cubberley,
Aldeby,
Aughamullan,
Beckford,
Bettws Cedewen,
Charlton Musgrove,
Lympstone,
Lynwode,
Goodnestone,
Great Musgrave,
Grimesthorpe,
Killichronan,
Kimbolton,
Kirkton of Durris,
Lanlivery Rural,
Leigh,43627
Southwick-on-Wear,
Syre,
Newarthill,
Ramsbury,
Ratcliffe on Soar,
Riverside,
Salton,
Senghenith,
Torrington,
Upton,
Wambrook,
Falkland,1168
Dornock,
Arkesden,
Aspatria,
Framilode,
Over Worton,
Haddenham,
Bolton Percy,
Carmylie,
Audley,
Eastwell,
Eccleston,
Whitland,
Church Pulverbach,
Cringleford,
Killilan,
Bethesda,
Borgue,
Cargill,
Leigh,
Brimpsfield,
Brookeborough,
Ashton under Hill,
Rothwell,
Whelford,
Kilournan,
Pencarreg,
Sheepshed,
Stolford,
Thornfalcon,
Luirbost,
Durrington,
East Hanney,
Astley,
Tangley,
Ibsley,
Hellingly,
Borrowash,
Logie Buchan,
Macclesfield,51739
Ravernet,
Tedstone Delamere,
Billing,
Bagshot,
Nether Kellet,
Mattishall,
Cropwell Butler,
Studland,
Eye,
Drewsteignton,
Mycheilin,
Eyam,
Aberconway,
Ards,
Bankend,
Denford,
Billericay,34467
Flaunden,
Portmellon,
Goffs Oak,
Burythorpe,
Cheddington,
Hendy Gwyn,
East Tisted,
Hook,
Innellan,1132
Coed-Talon,
Magherafelt,
Little Coates,
Carrington,
Eccleston,
Ulcombe,
Hoyland Nether,
Kentford,
Swafield,
Wotton,
Riding,
Wiggenhall,
Kinlochbervie,
Glenfinnan,
Long Marston,
Mellor,
Ball,
Crook,
Delnabo,
Dunstable,51974
Boughton,
Brauncewell,
Beaulieu,
Llanddeusant,
Craigs,
Brockley,
Barston,
Ascog,
Lusta,
Penarth,23438
Exhall,
Condicote,
Hugglescote,
Cudworth,
Garsdon,
Gunwalloe,
Ballyclare,
Dungormly,
Monxton,
North Mundham,
Rodwell,
Sir Ceredigion,
Mistley,
Bognor,
Brynmawr,14924
Wolfelee,
Saint Lawrence,
Sion Mills,
Willesden Green,
Llanfihangel,
Latchingdon,
Piddington,
Torpoint,
Costock,
Bridge of Tilt,
Castleton,
Charlton,
Coleorton,
Gilmarton,
Groeslon,
Ashendon,
Breedon on the Hill,
Leyton,
Lisvane,
Hever,
Kempston,
Dove Holes,
Durris,
Easton-in-Gordano,
East Suffolk,
Coupland,
Bonawe,
Bredon,
Debach,
Overstone,
Treuddyn,
Tunbridge Wells,
Whiston,
Winterbourne Cherborough,
Grittleton,
Fobbing,
Kingston,
Crieff,6685
Omerbane,
Manea,
South Stoke,
Culgaith,
Cwmcarvan,
Eakring,
Beverstone,
Ardstraw,
Ballochroy,
Great Cubley,
Hinton,
Bodam,
Felinfoel,
Funzie,
Armadale,
Baydon,
Galbally,
Broughton,
Earl Sterndale,
Ecclefechan,705
Thundridge,
Kirkby Knowle,
Langtree,
Porthgain,
Heaton,
Helensburgh,14108
Denton,
County of North Yorkshire,
Shotteswell,
Stoke Courcy,
Maghull,
Saint Andrews Major,
Bonchester Bridge,
Pen-y-groes,
Easter Elchies,
Cowley,
Highworth,
Northwold,
Drumlithie,
Edgeworth,
Vange,
Sigglesthorne,
Popham,
Dyke,
Allerston,
West Stourmouth,
Oxendon,
Heywood,28016
Cottesbach,
Holt,
Dippin,
Kirkton,
Edwardstone,
Amberley,
Belmont,
Bonvilston,
Gweek,
Llanymawddwy,
Carmunnock,1080
Meigh,
Sodisdale,
Alford,2237
Glasford,
Llangelynin,
Midtown Brae,
Mongewell,
Dandderwen,
Arundel,
Hormead,
Ruddington,
Llanystumdwy,
Radcliffe on Trent,
Drakelowe,
Drewsbury,
Dundrennan,
Bampton,
Baston,
Crantock,
Nairn County,
New Hedges,
New Radnor,
Pinner,
Boltby,
Lothbeg,
Ingestre,
Ashburnham,
Whitley,
Zeal Monachorum,
Ashwell,
Barnack,
Cwmaman,
Claxby,
Caston,
Coalburn,1267
Coleraine District,
Dartford,56694
Burham,
Husabost,
Bempton,
Thornaby,22356
Newcastle,
Connor,
Snead,
Wainfleet All Saints,
Saint Dominick,
Water Orton,
Wendens Ambo,
Methven,1161
Morningside,
West Halton,
Willstone,
Ringstead,
Sexhow,
Wickhambrook,
North Chapel,
Stow,
Ardaragh,
Oldbury,
Shipton under Wychwood,
Westward,
Gateshead,77649
Charmouth,
Lofthouse,
Swinton,
Penderyn,
Passenham,
Queens Island,
Southwick,
Torrastan,
Culmstock,
Garboldisham,
Almer,
Dalton Piercy,
Addiewell,
Aultgrishin,
Béal Feirste,
Bebington and Bromborough,
South Kyme,
Llangerniew,
Tarleton,
Fareham,57390
Kinlochleven,831
Orleton,
Pickburn,
Dronley,
East Kirkby,
Somerton,
Great Ryburgh,
Houghton,
Alton Priors,
Wadebridge,
Zennor,
Ide Hill,
Inverbervie,2162
Brize Norton,
More,
Stathern,
Sir Benfro,
Llangennoch,
Mansthorpe,
Melbourn,
Milverton,
Fettercairn,
Bunwell,
Peanmeanach,
Woodseats,
Thornton,1743
Eskcleth,
Heilim,
Henfynyw,
Brampford Speke,
Pomeroy,
Rowton,
Somersall Herbert,
County Borough of Neath Port Talbot,
Orton,
Kinuachdrachd,
Brynberian,
Rousham,
Utley,
Wacton,
Stockport,139053
Golborne,24021
Middle Aston,
Scarnish,
Lechlade,
Meole Brace,
Preston Brook,
Ringstead,
Scarle,
Seaforth,
Seamer,
Portknockie,1179
Westenhanger,
Weston Underwood,
Barry,51681
Tynron,
Weston Lullingfields,
Ormiston,2062
Peper Harow,
Pettinain,
South Milton,
Morecambe,51645
Newbottle,
Oundle,
Pengam,
Stainburn,
Sunbury,27784
Tolland,
Tredunnock,
Tyddewi,
Upwell,
Wadborough,
Morton,
Teversham,
Needham,
Sconser,
Clyst Saint Mary,
Crilly,
Denby Dale,
Advie,
Beaford,
Bettws-Evan,
Bishops Tachbrook,
Bisley,
Cefn-y-bedd,
Calrossie,
Arreton,
Market Overton,
Monkhopton,
Misson,
Monachlogddu,
Goldcliff,
Stevenage,84652
Kirtling,
Farley,
Wasperton,
Stickney,
Thorncombe,
Llangynog,
Kilkeel,
Kirkby,
Sunadale,
Conistan,
Caister next Yarmouth,
Harleston,
Canisbay,
Doc Penfro,
Tollbar End,
Trawsfynydd,
Upton,
Wellington,
Tamlaght O'Crilly,
Ceres,1023
Panton,
Sandridge,
Balderstone,
Beaworthy,
Hemsworth,
Horninghold,
Gilford,
Great Paxton,
Blairgowrie,8081
Brettenham,
Derraid,
East Worlington,
Kilmersden,
Watten,
Borough of Milton Keynes,
Boyton,
Manton,
Maxwelton,
Butleigh,
Croxton,
Invershiel,
Moretonhampstead,
Egloskerry,
Kirkoswald,
